[INFO ] 2020-03-13 22:23:39 olympiad: Result,Player1,Player2,Player1 HP,Player2 HP,Player1 Damage,Player2 Damage,Points,Classed
[INFO ] 2020-03-14 18:00:39 olympiad: Result,Player1,Player2,Player1 HP,Player2 HP,Player1 Damage,Player2 Damage,Points,Classed
[INFO ] 2020-03-15 18:00:39 olympiad: Result,Player1,Player2,Player1 HP,Player2 HP,Player1 Damage,Player2 Damage,Points,Classed
[INFO ] 2020-03-16 18:00:39 olympiad: Result,Player1,Player2,Player1 HP,Player2 HP,Player1 Damage,Player2 Damage,Points,Classed
[INFO ] 2020-03-17 18:00:39 olympiad: Result,Player1,Player2,Player1 HP,Player2 HP,Player1 Damage,Player2 Damage,Points,Classed
[INFO ] 2020-03-18 18:00:39 olympiad: Result,Player1,Player2,Player1 HP,Player2 HP,Player1 Damage,Player2 Damage,Points,Classed
[INFO ] 2020-03-19 18:00:39 olympiad: Result,Player1,Player2,Player1 HP,Player2 HP,Player1 Damage,Player2 Damage,Points,Classed
